AuthorID,Author,Date,Content,Attachments,Reactions
215987860581384192,valve.,2020-01-14T20:18:06.6720000+00:00,6242,,
476007185516855316,h0l3s,2020-01-27T16:52:27.2970000+00:00,6243,,
215987860581384192,valve.,2020-01-27T16:55:34.6160000+00:00,6244,,
535859758364753920,kccn492,2020-01-27T18:58:21.7370000+00:00,6245,,
476007185516855316,h0l3s,2020-01-27T19:00:52.0180000+00:00,6246,,
215987860581384192,valve.,2020-01-27T19:15:50.6300000+00:00,6247,,
535859758364753920,kccn492,2020-01-28T10:04:32.8090000+00:00,6248,,
215987860581384192,valve.,2020-01-28T10:05:10.1740000+00:00,6249,,
247710927959359488,leon0241,2020-01-28T10:06:40.4530000+00:00,6250,,
215987860581384192,valve.,2020-01-28T10:07:04.3680000+00:00,6251,,
402111517048176650,deltor147,2020-01-28T14:23:02.9710000+00:00,6252,,
215987860581384192,valve.,2020-01-28T14:28:12.7420000+00:00,6253,,
402111517048176650,deltor147,2020-01-28T14:44:17.7260000+00:00,6254,,
215987860581384192,valve.,2020-01-28T15:09:39.5990000+00:00,6255,,
353852238315388940,procrastinatingcrustacean,2020-01-28T17:16:27.6380000+00:00,6355,,
535859758364753920,kccn492,2020-01-28T17:17:40.3880000+00:00,6356,,
476007185516855316,h0l3s,2020-01-28T17:24:30.4310000+00:00,6357,,
247710927959359488,leon0241,2020-01-28T17:24:41.8510000+00:00,6358,,
215987860581384192,valve.,2020-01-28T17:25:52.1410000+00:00,6359,,
140611354317815808,auxirius,2020-01-28T17:38:42.0580000+00:00,6360,,
215987860581384192,valve.,2020-01-28T17:39:16.1230000+00:00,6361,,
402111517048176650,deltor147,2020-01-28T17:41:26.1990000+00:00,6362,,
506912699490500637,samuel416,2020-01-28T18:50:06.2400000+00:00,6363,,
215987860581384192,valve.,2020-01-28T20:25:01.8280000+00:00,6364,,
247710927959359488,leon0241,2020-01-28T20:25:11.0930000+00:00,6365,,
215987860581384192,valve.,2020-01-28T20:26:29.4820000+00:00,6366,,
522088668123627529,scipioafricanus7318,2020-01-29T16:11:29.5260000+00:00,6367,,
215987860581384192,valve.,2020-01-29T16:22:42.1130000+00:00,6368,,
506912699490500637,samuel416,2020-01-30T18:47:27.5230000+00:00,6369,,
535859758364753920,kccn492,2020-01-30T18:51:25.8280000+00:00,6370,,
215987860581384192,valve.,2020-01-30T20:47:17.1780000+00:00,6371,,
535859758364753920,kccn492,2020-01-30T21:01:51.6010000+00:00,6372,,
476007185516855316,h0l3s,2020-01-30T21:02:10.0750000+00:00,6373,,
247710927959359488,leon0241,2020-01-30T21:02:18.2070000+00:00,6374,,
215987860581384192,valve.,2020-01-30T21:21:47.9950000+00:00,6375,,
476007185516855316,h0l3s,2020-01-31T07:17:41.7120000+00:00,6376,,
506912699490500637,samuel416,2020-02-01T12:35:27.1110000+00:00,6377,,
215987860581384192,valve.,2020-02-01T12:38:57.4980000+00:00,6378,,
476007185516855316,h0l3s,2020-02-04T17:48:48.0160000+00:00,6379,,
215987860581384192,valve.,2020-02-04T17:54:09.3040000+00:00,6380,,
247710927959359488,leon0241,2020-02-04T17:54:24.0250000+00:00,6381,,
215987860581384192,valve.,2020-02-04T17:55:32.4270000+00:00,6382,,
476007185516855316,h0l3s,2020-02-04T17:55:48.4220000+00:00,6383,,
215987860581384192,valve.,2020-02-04T18:42:44.4910000+00:00,6384,,
247000360391016448,creslmao,2020-02-05T16:33:48.4130000+00:00,6385,,
215987860581384192,valve.,2020-02-05T16:45:15.6690000+00:00,6386,,
402111517048176650,deltor147,2020-02-06T16:00:01.9700000+00:00,6387,,
247710927959359488,leon0241,2020-02-06T16:18:10.5020000+00:00,6388,,
215987860581384192,valve.,2020-02-06T16:21:51.4580000+00:00,6389,,
535859758364753920,kccn492,2020-02-09T03:42:45.2420000+00:00,6390,,
506912699490500637,samuel416,2020-02-09T09:45:09.9660000+00:00,6391,,
402111517048176650,deltor147,2020-02-09T11:42:38.7540000+00:00,6392,,
247710927959359488,leon0241,2020-02-09T12:51:17.4890000+00:00,6393,,
535859758364753920,kccn492,2020-02-09T12:58:03.8530000+00:00,6394,,
215987860581384192,valve.,2020-02-09T13:00:05.5350000+00:00,6395,,
522088668123627529,scipioafricanus7318,2020-02-09T17:21:01.4140000+00:00,6396,,
215987860581384192,valve.,2020-02-09T17:21:56.7650000+00:00,6397,,
535859758364753920,kccn492,2020-02-09T17:36:08.6770000+00:00,6398,,
215987860581384192,valve.,2020-02-09T17:41:31.9190000+00:00,6399,,
522088668123627529,scipioafricanus7318,2020-02-09T17:43:24.6460000+00:00,6400,,
402111517048176650,deltor147,2020-02-09T18:03:40.3160000+00:00,6401,,
215987860581384192,valve.,2020-02-09T18:20:58.9540000+00:00,6402,,
535859758364753920,kccn492,2020-02-09T19:57:40.8700000+00:00,6403,,
247710927959359488,leon0241,2020-02-09T20:31:01.1970000+00:00,6404,,
215987860581384192,valve.,2020-02-09T22:05:57.8540000+00:00,6405,,
140611354317815808,auxirius,2020-02-13T00:20:12.3750000+00:00,6406,,
247710927959359488,leon0241,2020-02-13T00:20:22.6490000+00:00,6407,,
353852238315388940,procrastinatingcrustacean,2020-02-13T00:27:37.3660000+00:00,6408,,
215987860581384192,valve.,2020-02-13T08:58:07.8230000+00:00,6409,,
353852238315388940,procrastinatingcrustacean,2020-02-13T10:23:15.8240000+00:00,6410,,
215987860581384192,valve.,2020-02-13T10:43:21.2670000+00:00,6411,,
140611354317815808,auxirius,2020-02-25T11:05:09.8780000+00:00,6412,,
215987860581384192,valve.,2020-02-25T16:14:31.3740000+00:00,6413,,
476007185516855316,h0l3s,2020-02-25T16:39:38.1440000+00:00,6414,,
215987860581384192,valve.,2020-02-25T16:47:01.0270000+00:00,6415,,
140611354317815808,auxirius,2020-02-25T17:11:02.1100000+00:00,6416,,
215987860581384192,valve.,2020-02-25T17:13:44.6260000+00:00,6417,,
506912699490500637,samuel416,2020-02-25T18:52:38.6010000+00:00,6418,,
215987860581384192,valve.,2020-02-25T19:13:09.0150000+00:00,6419,,
402111517048176650,deltor147,2020-02-25T21:30:01.5460000+00:00,6420,,
215987860581384192,valve.,2020-02-25T22:47:47.1190000+00:00,6421,,
535859758364753920,kccn492,2020-02-25T23:31:55.2320000+00:00,6422,,
215987860581384192,valve.,2020-02-25T23:32:51.3930000+00:00,6423,,
247710927959359488,leon0241,2020-02-25T23:34:55.2790000+00:00,6424,,
215987860581384192,valve.,2020-02-25T23:35:16.0010000+00:00,6425,,
535859758364753920,kccn492,2020-02-26T08:37:58.0080000+00:00,6426,,
215987860581384192,valve.,2020-02-26T13:07:36.3390000+00:00,6427,,
247710927959359488,leon0241,2020-03-16T18:35:42.5950000+00:00,6429,,
215987860581384192,valve.,2020-03-16T18:38:28.4900000+00:00,6431,,
535859758364753920,kccn492,2020-03-16T18:40:12.1120000+00:00,6432,,
215987860581384192,valve.,2020-03-16T18:41:04.9010000+00:00,6433,,
215987860581384192,valve.,2020-03-16T18:41:38.8720000+00:00,6435,,
605831149553713191,emperor_michael,2020-03-16T18:41:43.3240000+00:00,6436,,
215987860581384192,valve.,2020-03-16T18:42:29.4880000+00:00,6437,,
506912699490500637,samuel416,2020-03-16T19:19:44.1230000+00:00,6438,,
215987860581384192,valve.,2020-03-16T19:19:55.7630000+00:00,6439,,
535859758364753920,kccn492,2020-03-16T20:25:43.1160000+00:00,6440,,
215987860581384192,valve.,2020-03-16T21:38:20.9100000+00:00,6442,,
402111517048176650,deltor147,2020-03-16T22:53:40.6130000+00:00,6443,,
353852238315388940,procrastinatingcrustacean,2020-03-16T22:57:16.7840000+00:00,6444,,
215987860581384192,valve.,2020-03-16T23:08:34.9700000+00:00,6445,,
535859758364753920,kccn492,2020-03-17T17:32:36.5930000+00:00,6446,,
402111517048176650,deltor147,2020-03-17T17:43:05.0790000+00:00,6448,,
215987860581384192,valve.,2020-03-17T17:43:50.7000000+00:00,6449,,
402111517048176650,deltor147,2020-03-17T17:44:05.9300000+00:00,6451,,
402111517048176650,deltor147,2020-03-17T17:44:15.1840000+00:00,6453,,
402111517048176650,deltor147,2020-03-17T17:44:43.0670000+00:00,6455,,
402111517048176650,deltor147,2020-03-17T17:44:51.1660000+00:00,6457,,
402111517048176650,deltor147,2020-03-17T17:44:59.4490000+00:00,6459,,
402111517048176650,deltor147,2020-03-17T17:45:09.1100000+00:00,6461,,
215987860581384192,valve.,2020-03-17T17:46:02.0580000+00:00,6463,,
402111517048176650,deltor147,2020-03-17T17:46:12.2060000+00:00,6464,,
215987860581384192,valve.,2020-03-17T17:46:21.3190000+00:00,6466,,
402111517048176650,deltor147,2020-03-17T17:46:24.7820000+00:00,6466,,
215987860581384192,valve.,2020-03-17T17:47:34.9310000+00:00,6468,,
402111517048176650,deltor147,2020-03-17T17:47:36.0450000+00:00,6469,,
215987860581384192,valve.,2020-03-17T17:48:02.8550000+00:00,6470,,
140611354317815808,auxirius,2020-03-18T16:00:33.6360000+00:00,6471,,
506912699490500637,samuel416,2020-03-18T16:52:05.5660000+00:00,6472,,
402111517048176650,deltor147,2020-03-18T16:53:52.7950000+00:00,6473,,
215987860581384192,valve.,2020-03-18T17:15:45.3880000+00:00,6474,,
215987860581384192,valve.,2020-03-18T18:57:20.1640000+00:00,6476,,
506912699490500637,samuel416,2020-03-21T09:51:25.0770000+00:00,6477,,
215987860581384192,valve.,2020-03-21T12:19:42.6700000+00:00,6479,,
506912699490500637,samuel416,2020-03-21T17:24:59.8800000+00:00,6480,,
215987860581384192,valve.,2020-03-21T17:47:41.1840000+00:00,6481,,
215987860581384192,valve.,2020-03-21T18:55:32.8100000+00:00,6483,,
215987860581384192,valve.,2020-03-21T20:23:04.5180000+00:00,6485,,
506912699490500637,samuel416,2020-03-22T08:37:51.3140000+00:00,6486,,
247710927959359488,leon0241,2020-03-22T10:20:14.2080000+00:00,6487,,
215987860581384192,valve.,2020-03-22T12:25:53.4210000+00:00,6488,,
247710927959359488,leon0241,2020-03-22T12:26:17.1400000+00:00,6489,,
215987860581384192,valve.,2020-03-22T13:10:05.1140000+00:00,6491,,
535859758364753920,kccn492,2020-03-24T02:03:50.5320000+00:00,6493,,
215987860581384192,valve.,2020-03-24T02:17:48.6430000+00:00,6494,,
535859758364753920,kccn492,2020-03-24T03:19:46.3960000+00:00,6495,,
215987860581384192,valve.,2020-03-24T03:29:13.0030000+00:00,6496,,
506912699490500637,samuel416,2020-03-24T08:46:39.9790000+00:00,6497,,
215987860581384192,valve.,2020-03-24T12:27:13.3380000+00:00,6498,,
476007185516855316,h0l3s,2020-03-24T18:37:49.7640000+00:00,6499,,
215987860581384192,valve.,2020-03-24T18:55:24.8290000+00:00,6500,,
476007185516855316,h0l3s,2020-03-24T18:56:14.2510000+00:00,6501,,
215987860581384192,valve.,2020-03-25T12:08:16.9660000+00:00,6502,,
476007185516855316,h0l3s,2020-03-25T12:08:27.6960000+00:00,6503,,
215987860581384192,valve.,2020-03-25T12:08:35.1220000+00:00,6504,,
476007185516855316,h0l3s,2020-03-25T12:08:37.8750000+00:00,6505,,
506912699490500637,samuel416,2020-03-25T12:08:39.9560000+00:00,6506,,
476007185516855316,h0l3s,2020-03-25T12:08:43.3670000+00:00,6507,,
247710927959359488,leon0241,2020-03-25T12:08:55.0810000+00:00,6508,,
215987860581384192,valve.,2020-03-25T12:09:00.0130000+00:00,6509,,
506912699490500637,samuel416,2020-03-25T12:09:07.6860000+00:00,6510,,
476007185516855316,h0l3s,2020-03-25T12:09:09.2820000+00:00,6511,,
215987860581384192,valve.,2020-03-25T12:09:12.1970000+00:00,6512,,
476007185516855316,h0l3s,2020-03-25T12:09:13.2590000+00:00,6513,,
215987860581384192,valve.,2020-03-25T12:09:16.1100000+00:00,6514,,
476007185516855316,h0l3s,2020-03-25T12:09:18.1510000+00:00,6515,,
215987860581384192,valve.,2020-03-25T12:09:19.2950000+00:00,6516,,
506912699490500637,samuel416,2020-03-25T12:09:21.6520000+00:00,6517,,
215987860581384192,valve.,2020-03-25T12:09:27.0120000+00:00,6518,,
476007185516855316,h0l3s,2020-03-25T12:09:34.6810000+00:00,6519,,
215987860581384192,valve.,2020-03-25T12:09:36.1670000+00:00,6520,,
476007185516855316,h0l3s,2020-03-25T12:09:39.8960000+00:00,6521,,
215987860581384192,valve.,2020-03-25T12:09:41.8960000+00:00,6522,,
476007185516855316,h0l3s,2020-03-25T12:09:43.2800000+00:00,6523,,
215987860581384192,valve.,2020-03-25T12:09:45.5660000+00:00,6524,,
476007185516855316,h0l3s,2020-03-25T12:09:47.9620000+00:00,6525,,
215987860581384192,valve.,2020-03-25T12:09:49.3220000+00:00,6526,,
476007185516855316,h0l3s,2020-03-25T12:09:51.1910000+00:00,6527,,
215987860581384192,valve.,2020-03-25T12:09:52.1870000+00:00,6528,,
476007185516855316,h0l3s,2020-03-25T12:09:53.9530000+00:00,6529,,
215987860581384192,valve.,2020-03-25T12:09:55.0250000+00:00,6530,,
476007185516855316,h0l3s,2020-03-25T12:09:58.3330000+00:00,6531,,
215987860581384192,valve.,2020-03-25T12:09:59.4030000+00:00,6532,,
476007185516855316,h0l3s,2020-03-25T12:10:00.6000000+00:00,6533,,
215987860581384192,valve.,2020-03-25T12:10:02.4400000+00:00,6534,,
476007185516855316,h0l3s,2020-03-25T12:10:03.2990000+00:00,6535,,
215987860581384192,valve.,2020-03-25T12:10:05.5540000+00:00,6536,,
476007185516855316,h0l3s,2020-03-25T12:10:06.4780000+00:00,6537,,
215987860581384192,valve.,2020-03-25T12:10:08.1080000+00:00,6538,,
476007185516855316,h0l3s,2020-03-25T12:10:08.8210000+00:00,6539,,
215987860581384192,valve.,2020-03-25T12:10:10.2930000+00:00,6540,,
476007185516855316,h0l3s,2020-03-25T12:10:13.8930000+00:00,6541,,
215987860581384192,valve.,2020-03-25T12:10:14.9250000+00:00,6542,,
476007185516855316,h0l3s,2020-03-25T12:10:19.3820000+00:00,6543,,
215987860581384192,valve.,2020-03-25T12:10:21.2320000+00:00,6544,,
476007185516855316,h0l3s,2020-03-25T12:10:22.2210000+00:00,6545,,
215987860581384192,valve.,2020-03-25T12:10:24.0340000+00:00,6546,,
476007185516855316,h0l3s,2020-03-25T12:10:24.7800000+00:00,6547,,
215987860581384192,valve.,2020-03-25T12:10:26.2520000+00:00,6548,,
476007185516855316,h0l3s,2020-03-25T12:10:27.0180000+00:00,6549,,
215987860581384192,valve.,2020-03-25T12:10:28.2970000+00:00,6550,,
476007185516855316,h0l3s,2020-03-25T12:10:29.9790000+00:00,6551,,
215987860581384192,valve.,2020-03-25T12:10:31.1730000+00:00,6552,,
476007185516855316,h0l3s,2020-03-25T12:10:32.5240000+00:00,6553,,
215987860581384192,valve.,2020-03-25T12:10:33.4750000+00:00,6554,,
476007185516855316,h0l3s,2020-03-25T12:10:34.3930000+00:00,6555,,
215987860581384192,valve.,2020-03-25T12:10:35.8920000+00:00,6556,,
476007185516855316,h0l3s,2020-03-25T12:10:37.0050000+00:00,6557,,
215987860581384192,valve.,2020-03-25T12:10:38.1010000+00:00,6558,,
476007185516855316,h0l3s,2020-03-25T12:10:38.8410000+00:00,6559,,
215987860581384192,valve.,2020-03-25T12:10:42.8590000+00:00,6560,,
476007185516855316,h0l3s,2020-03-25T12:10:44.0070000+00:00,6561,,
215987860581384192,valve.,2020-03-25T12:10:45.7780000+00:00,6562,,
476007185516855316,h0l3s,2020-03-25T12:10:46.4380000+00:00,6563,,
215987860581384192,valve.,2020-03-25T12:10:48.3760000+00:00,6564,,
476007185516855316,h0l3s,2020-03-25T12:10:49.0040000+00:00,6565,,
215987860581384192,valve.,2020-03-25T12:10:50.3540000+00:00,6566,,
476007185516855316,h0l3s,2020-03-25T12:10:51.1980000+00:00,6567,,
215987860581384192,valve.,2020-03-25T12:10:52.7300000+00:00,6568,,
476007185516855316,h0l3s,2020-03-25T12:10:53.6350000+00:00,6569,,
215987860581384192,valve.,2020-03-25T12:10:55.3700000+00:00,6570,,
476007185516855316,h0l3s,2020-03-25T12:10:56.1510000+00:00,6571,,
215987860581384192,valve.,2020-03-25T12:10:57.4170000+00:00,6572,,
476007185516855316,h0l3s,2020-03-25T12:10:58.3070000+00:00,6573,,
215987860581384192,valve.,2020-03-25T12:11:00.9380000+00:00,6574,,
476007185516855316,h0l3s,2020-03-25T12:11:01.8300000+00:00,6575,,
215987860581384192,valve.,2020-03-25T12:11:04.3210000+00:00,6576,,
476007185516855316,h0l3s,2020-03-25T12:11:39.3860000+00:00,6577,,
215987860581384192,valve.,2020-03-25T12:11:44.6290000+00:00,6578,,
476007185516855316,h0l3s,2020-03-25T12:11:45.5140000+00:00,6579,,
215987860581384192,valve.,2020-03-25T12:11:47.7030000+00:00,6580,,
476007185516855316,h0l3s,2020-03-25T12:11:48.6070000+00:00,6581,,
215987860581384192,valve.,2020-03-25T12:11:51.9010000+00:00,6582,,
476007185516855316,h0l3s,2020-03-25T12:11:53.2870000+00:00,6583,,
215987860581384192,valve.,2020-03-25T12:11:54.2740000+00:00,6584,,
476007185516855316,h0l3s,2020-03-25T12:11:56.5570000+00:00,6585,,
215987860581384192,valve.,2020-03-25T12:11:57.4760000+00:00,6586,,
476007185516855316,h0l3s,2020-03-25T12:11:58.4650000+00:00,6587,,
215987860581384192,valve.,2020-03-25T12:12:01.4880000+00:00,6588,,
476007185516855316,h0l3s,2020-03-25T12:12:02.4350000+00:00,6589,,
215987860581384192,valve.,2020-03-25T12:12:05.4970000+00:00,6590,,
476007185516855316,h0l3s,2020-03-25T12:12:08.2960000+00:00,6591,,
215987860581384192,valve.,2020-03-25T12:12:09.3410000+00:00,6592,,
476007185516855316,h0l3s,2020-03-25T12:12:10.1050000+00:00,6593,,
215987860581384192,valve.,2020-03-25T12:12:12.2640000+00:00,6594,,
476007185516855316,h0l3s,2020-03-25T12:12:13.1290000+00:00,6595,,
215987860581384192,valve.,2020-03-25T12:12:15.2580000+00:00,6596,,
476007185516855316,h0l3s,2020-03-25T12:12:16.0390000+00:00,6597,,
215987860581384192,valve.,2020-03-25T12:12:18.9860000+00:00,6598,,
476007185516855316,h0l3s,2020-03-25T12:12:20.3240000+00:00,6599,,
215987860581384192,valve.,2020-03-25T12:12:24.8470000+00:00,6600,,
476007185516855316,h0l3s,2020-03-25T12:12:27.5010000+00:00,6601,,
215987860581384192,valve.,2020-03-25T12:12:28.7640000+00:00,6602,,
476007185516855316,h0l3s,2020-03-25T12:12:29.5690000+00:00,6603,,
215987860581384192,valve.,2020-03-25T12:12:31.0280000+00:00,6604,,
476007185516855316,h0l3s,2020-03-25T12:12:31.7240000+00:00,6605,,
215987860581384192,valve.,2020-03-25T12:12:32.7030000+00:00,6606,,
476007185516855316,h0l3s,2020-03-25T12:12:34.3930000+00:00,6607,,
215987860581384192,valve.,2020-03-25T12:12:35.4710000+00:00,6608,,
476007185516855316,h0l3s,2020-03-25T12:12:36.1690000+00:00,6609,,
215987860581384192,valve.,2020-03-25T12:12:37.2290000+00:00,6610,,
476007185516855316,h0l3s,2020-03-25T12:12:38.3190000+00:00,6611,,
215987860581384192,valve.,2020-03-25T12:12:40.0130000+00:00,6612,,
476007185516855316,h0l3s,2020-03-25T12:12:40.9980000+00:00,6613,,
215987860581384192,valve.,2020-03-25T12:12:42.0290000+00:00,6614,,
476007185516855316,h0l3s,2020-03-25T12:12:42.8260000+00:00,6615,,
215987860581384192,valve.,2020-03-25T12:12:44.3390000+00:00,6616,,
476007185516855316,h0l3s,2020-03-25T12:12:45.3110000+00:00,6617,,
215987860581384192,valve.,2020-03-25T12:12:46.6480000+00:00,6618,,
476007185516855316,h0l3s,2020-03-25T12:12:47.7620000+00:00,6619,,
215987860581384192,valve.,2020-03-25T12:12:48.7230000+00:00,6620,,
476007185516855316,h0l3s,2020-03-25T12:12:49.8250000+00:00,6621,,
215987860581384192,valve.,2020-03-25T12:12:51.0840000+00:00,6622,,
476007185516855316,h0l3s,2020-03-25T12:12:51.8610000+00:00,6623,,
215987860581384192,valve.,2020-03-25T12:12:53.3700000+00:00,6624,,
476007185516855316,h0l3s,2020-03-25T12:12:54.5180000+00:00,6625,,
215987860581384192,valve.,2020-03-25T12:12:55.8600000+00:00,6626,,
476007185516855316,h0l3s,2020-03-25T12:12:56.5730000+00:00,6627,,
215987860581384192,valve.,2020-03-25T12:12:58.6920000+00:00,6628,,
476007185516855316,h0l3s,2020-03-25T12:12:59.3760000+00:00,6629,,
215987860581384192,valve.,2020-03-25T12:13:01.3090000+00:00,6630,,
476007185516855316,h0l3s,2020-03-25T12:13:01.9390000+00:00,6631,,
215987860581384192,valve.,2020-03-25T12:13:03.3790000+00:00,6632,,
476007185516855316,h0l3s,2020-03-25T12:13:04.1550000+00:00,6633,,
215987860581384192,valve.,2020-03-25T12:13:05.5090000+00:00,6634,,
476007185516855316,h0l3s,2020-03-25T12:13:06.1510000+00:00,6635,,
215987860581384192,valve.,2020-03-25T12:13:07.4460000+00:00,6636,,
476007185516855316,h0l3s,2020-03-25T12:13:08.0750000+00:00,6637,,
215987860581384192,valve.,2020-03-25T12:13:09.5800000+00:00,6638,,
476007185516855316,h0l3s,2020-03-25T12:13:10.3780000+00:00,6639,,
215987860581384192,valve.,2020-03-25T12:13:11.6180000+00:00,6640,,
476007185516855316,h0l3s,2020-03-25T12:13:12.4270000+00:00,6641,,
215987860581384192,valve.,2020-03-25T12:13:13.7200000+00:00,6642,,
476007185516855316,h0l3s,2020-03-25T12:13:14.7280000+00:00,6643,,
215987860581384192,valve.,2020-03-25T12:13:15.7870000+00:00,6644,,
476007185516855316,h0l3s,2020-03-25T12:13:16.6690000+00:00,6645,,
215987860581384192,valve.,2020-03-25T12:13:17.8150000+00:00,6646,,
476007185516855316,h0l3s,2020-03-25T12:13:18.4830000+00:00,6647,,
215987860581384192,valve.,2020-03-25T12:13:19.6080000+00:00,6648,,
476007185516855316,h0l3s,2020-03-25T12:13:20.2960000+00:00,6649,,
215987860581384192,valve.,2020-03-25T12:13:21.7650000+00:00,6650,,
476007185516855316,h0l3s,2020-03-25T12:13:24.2230000+00:00,6651,,
215987860581384192,valve.,2020-03-25T12:13:25.1540000+00:00,6652,,
476007185516855316,h0l3s,2020-03-25T12:13:26.0620000+00:00,6653,,
215987860581384192,valve.,2020-03-25T12:13:27.5700000+00:00,6654,,
476007185516855316,h0l3s,2020-03-25T12:13:28.5930000+00:00,6655,,
215987860581384192,valve.,2020-03-25T12:13:29.9130000+00:00,6656,,
476007185516855316,h0l3s,2020-03-25T12:13:30.6680000+00:00,6657,,
215987860581384192,valve.,2020-03-25T12:13:31.8250000+00:00,6658,,
476007185516855316,h0l3s,2020-03-25T12:13:32.9510000+00:00,6659,,
215987860581384192,valve.,2020-03-25T12:13:35.6450000+00:00,6660,,
476007185516855316,h0l3s,2020-03-25T12:13:36.3400000+00:00,6661,,
215987860581384192,valve.,2020-03-25T12:13:37.9290000+00:00,6662,,
476007185516855316,h0l3s,2020-03-25T12:13:39.5190000+00:00,6663,,
215987860581384192,valve.,2020-03-25T12:13:40.2990000+00:00,6664,,
476007185516855316,h0l3s,2020-03-25T12:13:42.1890000+00:00,6665,,
215987860581384192,valve.,2020-03-25T12:13:43.2880000+00:00,6666,,
476007185516855316,h0l3s,2020-03-25T12:13:44.1650000+00:00,6667,,
215987860581384192,valve.,2020-03-25T12:13:46.0460000+00:00,6668,,
476007185516855316,h0l3s,2020-03-25T12:13:47.3310000+00:00,6669,,
215987860581384192,valve.,2020-03-25T12:13:48.8390000+00:00,6670,,
476007185516855316,h0l3s,2020-03-25T12:13:50.7540000+00:00,6671,,
215987860581384192,valve.,2020-03-25T12:13:51.6180000+00:00,6672,,
476007185516855316,h0l3s,2020-03-25T12:13:52.7900000+00:00,6673,,
215987860581384192,valve.,2020-03-25T12:13:53.9100000+00:00,6674,,
476007185516855316,h0l3s,2020-03-25T12:13:54.9810000+00:00,6675,,
215987860581384192,valve.,2020-03-25T12:13:56.9970000+00:00,6676,,
476007185516855316,h0l3s,2020-03-25T12:13:57.6410000+00:00,6677,,
215987860581384192,valve.,2020-03-25T12:14:01.4060000+00:00,6678,,
476007185516855316,h0l3s,2020-03-25T12:14:02.2480000+00:00,6679,,
215987860581384192,valve.,2020-03-25T12:14:04.9850000+00:00,6680,,
476007185516855316,h0l3s,2020-03-25T12:14:05.6070000+00:00,6681,,
215987860581384192,valve.,2020-03-25T12:14:08.7150000+00:00,6682,,
476007185516855316,h0l3s,2020-03-25T12:14:09.3940000+00:00,6683,,
215987860581384192,valve.,2020-03-25T12:14:11.3380000+00:00,6684,,
476007185516855316,h0l3s,2020-03-25T12:14:12.1500000+00:00,6685,,
215987860581384192,valve.,2020-03-25T12:14:13.7130000+00:00,6686,,
476007185516855316,h0l3s,2020-03-25T12:14:14.7860000+00:00,6687,,
215987860581384192,valve.,2020-03-25T12:14:16.3170000+00:00,6688,,
476007185516855316,h0l3s,2020-03-25T12:14:17.4510000+00:00,6689,,
215987860581384192,valve.,2020-03-25T12:14:18.6190000+00:00,6690,,
476007185516855316,h0l3s,2020-03-25T12:14:21.1250000+00:00,6691,,
215987860581384192,valve.,2020-03-25T12:14:22.2910000+00:00,6692,,
476007185516855316,h0l3s,2020-03-25T12:14:23.2230000+00:00,6693,,
215987860581384192,valve.,2020-03-25T12:14:24.5260000+00:00,6694,,
476007185516855316,h0l3s,2020-03-25T12:14:25.8870000+00:00,6695,,
215987860581384192,valve.,2020-03-25T12:14:26.9430000+00:00,6696,,
476007185516855316,h0l3s,2020-03-25T12:14:27.9190000+00:00,6697,,
215987860581384192,valve.,2020-03-25T12:14:31.4890000+00:00,6698,,
476007185516855316,h0l3s,2020-03-25T12:14:32.8820000+00:00,6699,,
215987860581384192,valve.,2020-03-25T12:14:48.2670000+00:00,6700,,
476007185516855316,h0l3s,2020-03-25T12:14:53.3020000+00:00,6701,,
215987860581384192,valve.,2020-03-25T12:14:58.9240000+00:00,6702,,
476007185516855316,h0l3s,2020-03-25T12:15:01.6150000+00:00,6703,,
215987860581384192,valve.,2020-03-25T12:15:03.0400000+00:00,6704,,
476007185516855316,h0l3s,2020-03-25T12:15:03.9780000+00:00,6705,,
215987860581384192,valve.,2020-03-25T12:15:05.2060000+00:00,6706,,
476007185516855316,h0l3s,2020-03-25T12:15:06.1610000+00:00,6707,,
215987860581384192,valve.,2020-03-25T12:15:23.8860000+00:00,6708,,
476007185516855316,h0l3s,2020-03-25T12:15:28.7990000+00:00,6709,,
215987860581384192,valve.,2020-03-25T12:15:30.0700000+00:00,6710,,
476007185516855316,h0l3s,2020-03-25T12:15:31.3810000+00:00,6711,,
215987860581384192,valve.,2020-03-25T12:15:37.4180000+00:00,6712,,
476007185516855316,h0l3s,2020-03-25T12:15:38.4870000+00:00,6713,,
215987860581384192,valve.,2020-03-25T12:15:42.6520000+00:00,6714,,
476007185516855316,h0l3s,2020-03-25T12:15:43.3760000+00:00,6715,,
215987860581384192,valve.,2020-03-25T12:15:46.0210000+00:00,6716,,
476007185516855316,h0l3s,2020-03-25T12:15:46.7880000+00:00,6717,,
215987860581384192,valve.,2020-03-25T12:15:49.0750000+00:00,6718,,
476007185516855316,h0l3s,2020-03-25T12:15:50.2080000+00:00,6719,,
215987860581384192,valve.,2020-03-25T12:15:51.5440000+00:00,6720,,
476007185516855316,h0l3s,2020-03-25T12:15:53.1250000+00:00,6721,,
215987860581384192,valve.,2020-03-25T12:15:54.3140000+00:00,6722,,
476007185516855316,h0l3s,2020-03-25T12:15:55.1540000+00:00,6723,,
215987860581384192,valve.,2020-03-25T12:15:56.3590000+00:00,6724,,
476007185516855316,h0l3s,2020-03-25T12:15:57.1820000+00:00,6725,,
215987860581384192,valve.,2020-03-25T12:15:59.0640000+00:00,6726,,
